country	sex	year	BMI
Guatemala	male	1984	23.46354
Guinea	male	1984	21.22866
Guinea-Bissau	male	1984	20.78623
Guyana	male	1984	22.73863
Haiti	male	1984	22.98937
Honduras	male	1984	23.36687
Hong Kong, China	male	1984	22.11127
Hungary	male	1984	25.55388
Iceland	male	1984	25.13832
India	male	1984	20.92134
Indonesia	male	1984	20.03233
Iran	male	1984	23.49059
Iraq	male	1984	25.33199
Ireland	male	1984	25.90272
Israel	male	1984	24.94352
Italy	male	1984	25.42456
Jamaica	male	1984	22.44398
Japan	male	1984	22.17225
Jordan	male	1984	25.15302
Kazakhstan	male	1984	24.75603
Kenya	male	1984	20.48854
Kiribati	male	1984	25.79347
Korea, Dem. Rep.	male	1984	22.00332
Korea, Rep.	male	1984	22.16327
Kuwait	male	1984	25.9014
Kyrgyzstan	male	1984	24.44845
Laos	male	1984	19.75092
Latvia	male	1984	25.18238
Lebanon	male	1984	24.30688
Lesotho	male	1984	20.64601
Liberia	male	1984	21.23418
Libya	male	1984	24.8035
Lithuania	male	1984	25.99007
Luxembourg	male	1984	25.19478
Macao, China	male	1984	23.08299
Macedonia, FYR	male	1984	25.50533
Madagascar	male	1984	20.76609
Malawi	male	1984	20.863
Malaysia	male	1984	22.00053
Maldives	male	1984	20.73497
Mali	male	1984	20.35725
Malta	male	1984	25.86289
Marshall Islands	male	1984	25.30169
Mauritania	male	1984	21.03823
Mauritius	male	1984	22.40026
Mexico	male	1984	24.97602
Micronesia, Fed. Sts.	male	1984	24.92259
Moldova	male	1984	24.69167
Mongolia	male	1984	23.59294
Montenegro	male	1984	25.59635
Morocco	male	1984	23.52726
Mozambique	male	1984	20.48482
Myanmar	male	1984	19.83216
Namibia	male	1984	21.1646
Nauru	male	1984	29.04548
Nepal	male	1984	20.81872
Netherlands	male	1984	24.22622
Netherlands Antilles	male	1984	25.11061
New Zealand	male	1984	25.49691
Nicaragua	male	1984	24.254270000000002
Niger	male	1984	20.6501
Nigeria	male	1984	21.10216
Norway	male	1984	24.88225
Oman	male	1984	23.44716
Pakistan	male	1984	21.57176
Palau	male	1984	25.95121
Panama	male	1984	23.86279
Papua New Guinea	male	1984	22.26208
Paraguay	male	1984	23.69463
Peru	male	1984	23.18981
Philippines	male	1984	21.4751
Poland	male	1984	25.20527
Portugal	male	1984	25.03374
Puerto Rico	male	1984	25.10865
Qatar	male	1984	25.31202
Romania	male	1984	24.78878
Russia	male	1984	24.98785
Rwanda	male	1984	21.78135
Saint Kitts and Nevis	male	1984	25.55506
Saint Lucia	male	1984	22.97072
Saint Vincent and the Grenadines	male	1984	23.27733
Samoa	male	1984	26.46727
Sao Tome and Principe	male	1984	21.4642
Saudi Arabia	male	1984	25.51095
Senegal	male	1984	20.46449
Serbia	male	1984	25.755490000000002
Seychelles	male	1984	22.55543
Sierra Leone	male	1984	21.53877
Singapore	male	1984	22.82848
Slovak Republic	male	1984	25.69851
Slovenia	male	1984	25.85281
Solomon Islands	male	1984	24.45388
Somalia	male	1984	21.05783
South Africa	male	1984	23.2704
Spain	male	1984	25.43313
Sri Lanka	male	1984	20.59544
Sudan	male	1984	20.8473
Suriname	male	1984	23.52685
Swaziland	male	1984	21.52619
Sweden	male	1984	24.86689
Switzerland	male	1984	25.246
Syria	male	1984	24.78259
Taiwan	male	1984	22.70801
Tajikistan	male	1984	24.27539
Tanzania	male	1984	21.39463
Thailand	male	1984	20.65286
Timor-Leste	male	1984	19.98943
Togo	male	1984	20.96319
Tonga	male	1984	27.05085
Trinidad and Tobago	male	1984	25.07835
Tunisia	male	1984	22.53428
Turkey	male	1984	23.94047
Turkmenistan	male	1984	24.48779
Uganda	male	1984	21.36312
Ukraine	male	1984	24.9525
United Arab Emirates	male	1984	25.51162
United Kingdom	male	1984	25.00774
United States	male	1984	25.9069
Uruguay	male	1984	24.49525
Uzbekistan	male	1984	24.6689
Vanuatu	male	1984	23.75134
Venezuela	male	1984	24.9844
Vietnam	male	1984	19.13046
West Bank and Gaza	male	1984	24.65582
Yemen, Rep.	male	1984	23.12566
Zambia	male	1984	19.7807
Zimbabwe	male	1984	21.53383
Afghanistan	male	1985	21.41222
Albania	male	1985	25.28669
Algeria	male	1985	22.69501
Andorra	male	1985	25.85236
Angola	male	1985	20.94857
Antigua and Barbuda	male	1985	23.73109
Argentina	male	1985	25.66593
Armenia	male	1985	24.04083
Australia	male	1985	25.31849
Austria	male	1985	25.06015
Azerbaijan	male	1985	24.67566
Bahamas	male	1985	24.78408
Bahrain	male	1985	24.53684
Bangladesh	male	1985	20.32983
Barbados	male	1985	24.64998
Belarus	male	1985	24.92013
Belgium	male	1985	25.25266
Belize	male	1985	24.85631
Benin	male	1985	21.00726
Bermuda	male	1985	25.69903
Bhutan	male	1985	21.75421
Bolivia	male	1985	23.13397
Bosnia and Herzegovina	male	1985	25.42164
Botswana	male	1985	19.77501
Brazil	male	1985	23.07389
British Virgin Islands	male	1985	24.02379
Brunei	male	1985	23.39392
Bulgaria	male	1985	25.55694
Burkina Faso	male	1985	20.17957
Burundi	male	1985	21.14807
Cambodia	male	1985	19.77075
Cameroon	male	1985	22.21209
Canada	male	1985	25.66346
Cape Verde	male	1985	20.99708
Central African Rep.	male	1985	20.89449
Chad	male	1985	20.31534
Chile	male	1985	24.79547
China	male	1985	21.67833
Colombia	male	1985	22.54068
Comoros	male	1985	21.14296
Congo, Dem. Rep.	male	1985	20.69308
Congo, Rep.	male	1985	20.96044
Cook Islands	male	1985	27.40135
Costa Rica	male	1985	24.0221
Cote d'Ivoire	male	1985	21.34647
Croatia	male	1985	25.44008
Cuba	male	1985	23.16927
Cyprus	male	1985	25.60054
Czech Rep.	male	1985	26.54167
Denmark	male	1985	24.59358
Djibouti	male	1985	21.658
Dominica	male	1985	22.63925
Dominican Rep.	male	1985	23.16528
Ecuador	male	1985	24.02461
Egypt	male	1985	24.72495
El Salvador	male	1985	24.05124
Equatorial Guinea	male	1985	21.16472
Eritrea	male	1985	20.12814
Estonia	male	1985	24.72067
Ethiopia	male	1985	19.57426
Fiji	male	1985	23.01144
Finland	male	1985	25.56019
France	male	1985	24.82895
French Polynesia	male	1985	26.37292
Gabon	male	1985	22.58744
Gambia	male	1985	20.08321
Georgia	male	1985	24.85546
Germany	male	1985	25.69249
Ghana	male	1985	21.07916
Greece	male	1985	24.97295
Greenland	male	1985	24.69663
Grenada	male	1985	23.50168
Guatemala	male	1985	23.52726
Guinea	male	1985	21.24527
Guinea-Bissau	male	1985	20.83811
Guyana	male	1985	22.73909
Haiti	male	1985	23.0032
Honduras	male	1985	23.4218
Hong Kong, China	male	1985	22.23343
Hungary	male	1985	25.61893
Iceland	male	1985	25.20076
India	male	1985	20.88185
Indonesia	male	1985	20.07793
Iran	male	1985	23.57426
Iraq	male	1985	25.40363
Ireland	male	1985	25.92826
Israel	male	1985	24.9897
Italy	male	1985	25.43023
Jamaica	male	1985	22.46556
Japan	male	1985	22.18911
Jordan	male	1985	25.28247
Kazakhstan	male	1985	24.80378
Kenya	male	1985	20.52727
Kiribati	male	1985	25.88021
Korea, Dem. Rep.	male	1985	22.05701
Korea, Rep.	male	1985	22.19934
Kuwait	male	1985	25.99631
Kyrgyzstan	male	1985	24.4697
Laos	male	1985	19.78267
Latvia	male	1985	25.20249
Lebanon	male	1985	24.44256
Lesotho	male	1985	20.64596
Liberia	male	1985	21.26864
Libya	male	1985	24.88258
Lithuania	male	1985	25.98661
Luxembourg	male	1985	25.2538
Macao, China	male	1985	23.1862
Macedonia, FYR	male	1985	25.52948
Madagascar	male	1985	20.78503
Malawi	male	1985	20.87576
Malaysia	male	1985	22.10504
Maldives	male	1985	20.83734
Mali	male	1985	20.37219
Malta	male	1985	25.90376
Marshall Islands	male	1985	25.45539
Mauritania	male	1985	21.07181
Mauritius	male	1985	22.50229
Mexico	male	1985	25.09166
Micronesia, Fed. Sts.	male	1985	25.06607
Moldova	male	1985	24.68037
Mongolia	male	1985	23.61857
Montenegro	male	1985	25.61765
Morocco	male	1985	23.60259
Mozambique	male	1985	20.4781
Myanmar	male	1985	19.87848
Namibia	male	1985	21.17665
Nauru	male	1985	29.28105
Nepal	male	1985	20.78904
Netherlands	male	1985	24.25089
Netherlands Antilles	male	1985	25.19954
New Zealand	male	1985	25.56261
Nicaragua	male	1985	24.30151
Niger	male	1985	20.64729
Nigeria	male	1985	21.11996
Norway	male	1985	24.93555
Oman	male	1985	23.56629
Pakistan	male	1985	21.58268
Palau	male	1985	26.0922
Panama	male	1985	23.95022
Papua New Guinea	male	1985	22.38668
Paraguay	male	1985	23.76862
Peru	male	1985	23.23261
Philippines	male	1985	21.51568
Poland	male	1985	25.22662
Portugal	male	1985	25.03827
Puerto Rico	male	1985	25.1951
Qatar	male	1985	25.383
Romania	male	1985	24.81455
Russia	male	1985	24.98302
Rwanda	male	1985	21.81261
Saint Kitts and Nevis	male	1985	25.635
Saint Lucia	male	1985	23.01605
Saint Vincent and the Grenadines	male	1985	23.33821
Samoa	male	1985	26.64126
Sao Tome and Principe	male	1985	21.51928
Saudi Arabia	male	1985	25.57572
Senegal	male	1985	20.51621
Serbia	male	1985	25.78928
Seychelles	male	1985	22.6613
Sierra Leone	male	1985	21.57846
Singapore	male	1985	22.88449
Slovak Republic	male	1985	25.73811
Slovenia	male	1985	25.88685
Solomon Islands	male	1985	24.56463
Somalia	male	1985	21.08966
South Africa	male	1985	23.30367
Spain	male	1985	25.46042
Sri Lanka	male	1985	20.63366
Sudan	male	1985	20.86213
Suriname	male	1985	23.57228
Swaziland	male	1985	21.55783
Sweden	male	1985	24.90539
Switzerland	male	1985	25.26813
Syria	male	1985	24.86739
Taiwan	male	1985	22.78902
Tajikistan	male	1985	24.29276
Tanzania	male	1985	21.41743
Thailand	male	1985	20.75336
Timor-Leste	male	1985	20.005490000000002
Togo	male	1985	20.97264
Tonga	male	1985	27.22789
Trinidad and Tobago	male	1985	25.11966
Tunisia	male	1985	22.62118
Turkey	male	1985	24.02091
Turkmenistan	male	1985	24.50808
Uganda	male	1985	21.37401
Ukraine	male	1985	24.95528
United Arab Emirates	male	1985	25.63167
United Kingdom	male	1985	25.08727
United States	male	1985	26.02568
Uruguay	male	1985	24.54516
Uzbekistan	male	1985	24.69832
Vanuatu	male	1985	23.89466
Venezuela	male	1985	25.07104
Vietnam	male	1985	19.16397
West Bank and Gaza	male	1985	24.74148
Yemen, Rep.	male	1985	23.16944
Zambia	male	1985	19.80335
Zimbabwe	male	1985	21.54341
Afghanistan	male	1986	21.40132
Albania	male	1986	25.29451
Algeria	male	1986	22.76979
Andorra	male	1986	25.89089
Angola	male	1986	20.9603
Antigua and Barbuda	male	1986	23.83449
Argentina	male	1986	25.72364
Armenia	male	1986	24.08736
Australia	male	1986	25.41017
Austria	male	1986	25.1068
Azerbaijan	male	1986	24.71906
Bahamas	male	1986	24.90724
Bahrain	male	1986	24.63328
Bangladesh	male	1986	20.29654
Barbados	male	1986	24.71728
Belarus	male	1986	24.93057
Belgium	male	1986	25.28532
Belize	male	1986	24.90216
Benin	male	1986	21.05137
Bermuda	male	1986	25.82431
Bhutan	male	1986	21.74839
Bolivia	male	1986	23.16541
Bosnia and Herzegovina	male	1986	25.44097
Botswana	male	1986	19.82815
Brazil	male	1986	23.17442
British Virgin Islands	male	1986	24.07072
Brunei	male	1986	23.40646
Bulgaria	male	1986	25.61303
Burkina Faso	male	1986	20.22333
Burundi	male	1986	21.17456
Cambodia	male	1986	19.7942
Cameroon	male	1986	22.30308
Canada	male	1986	25.75539
Cape Verde	male	1986	21.07982
Central African Rep.	male	1986	20.87539
Chad	male	1986	20.34928
Chile	male	1986	24.8453
China	male	1986	21.71745
Colombia	male	1986	22.63499
Comoros	male	1986	21.18685
Congo, Dem. Rep.	male	1986	20.68853
Congo, Rep.	male	1986	21.00631
Cook Islands	male	1986	27.63931
Costa Rica	male	1986	24.09956
Cote d'Ivoire	male	1986	21.39242
Croatia	male	1986	25.47011
Cuba	male	1986	23.26024
Cyprus	male	1986	25.66655
Czech Rep.	male	1986	26.57995
Denmark	male	1986	24.6112
Djibouti	male	1986	21.74279
Dominica	male	1986	22.71689
Dominican Rep.	male	1986	23.21672
Ecuador	male	1986	24.06992
Egypt	male	1986	24.81456
El Salvador	male	1986	24.10831
Equatorial Guinea	male	1986	21.17019
Eritrea	male	1986	20.14323
Estonia	male	1986	24.73069
Ethiopia	male	1986	19.58084
Fiji	male	1986	23.15024
Finland	male	1986	25.58275
France	male	1986	24.85285
French Polynesia	male	1986	26.58224
Gabon	male	1986	22.64612
Gambia	male	1986	20.11353
Georgia	male	1986	24.89456
Germany	male	1986	25.74425
Ghana	male	1986	21.12201
Greece	male	1986	24.99539
Greenland	male	1986	24.74168
Grenada	male	1986	23.55609
Guatemala	male	1986	23.58663
Guinea	male	1986	21.26469
Guinea-Bissau	male	1986	20.89059
Guyana	male	1986	22.74348
Haiti	male	1986	23.01128
Honduras	male	1986	23.47703
Hong Kong, China	male	1986	22.36179
Hungary	male	1986	25.68529
Iceland	male	1986	25.27223
India	male	1986	20.84291
Indonesia	male	1986	20.12761
Iran	male	1986	23.64439
Iraq	male	1986	25.47775
Ireland	male	1986	25.95512
Israel	male	1986	25.04481
Italy	male	1986	25.44088
Jamaica	male	1986	22.49161
Japan	male	1986	22.20966
Jordan	male	1986	25.40708
Kazakhstan	male	1986	24.85316
Kenya	male	1986	20.57398
Kiribati	male	1986	25.97192
Korea, Dem. Rep.	male	1986	22.10736
Korea, Rep.	male	1986	22.2322
Kuwait	male	1986	26.09362
Kyrgyzstan	male	1986	24.48991
Laos	male	1986	19.81244
Latvia	male	1986	25.21924
Lebanon	male	1986	24.57106
Lesotho	male	1986	20.64452
Liberia	male	1986	21.30005
Libya	male	1986	24.9561
Lithuania	male	1986	25.98031
Luxembourg	male	1986	25.31911
Macao, China	male	1986	23.28912
Macedonia, FYR	male	1986	25.55564
Madagascar	male	1986	20.80859
Malawi	male	1986	20.8892
Malaysia	male	1986	22.20184
Maldives	male	1986	20.93894
Mali	male	1986	20.39957
Malta	male	1986	25.93342
Marshall Islands	male	1986	25.62721
Mauritania	male	1986	21.11438
Mauritius	male	1986	22.61191
Mexico	male	1986	25.19845
Micronesia, Fed. Sts.	male	1986	25.20833
Moldova	male	1986	24.66774
Mongolia	male	1986	23.65152
Montenegro	male	1986	25.63735
Morocco	male	1986	23.68938
Mozambique	male	1986	20.48316
Myanmar	male	1986	19.92212
Namibia	male	1986	21.18981
Nauru	male	1986	29.52002
Nepal	male	1986	20.75913
Netherlands	male	1986	24.28017
Netherlands Antilles	male	1986	25.28359
New Zealand	male	1986	25.63663
Nicaragua	male	1986	24.35246
Niger	male	1986	20.65594
Nigeria	male	1986	21.14383
Norway	male	1986	24.99121
Oman	male	1986	23.68203
Pakistan	male	1986	21.59759
Palau	male	1986	26.2376
Panama	male	1986	24.0378
Papua New Guinea	male	1986	22.51598
Paraguay	male	1986	23.82157
Peru	male	1986	23.2909
Philippines	male	1986	21.55869
Poland	male	1986	25.25539
Portugal	male	1986	25.05478
Puerto Rico	male	1986	25.27972
Qatar	male	1986	25.44971
Romania	male	1986	24.82589
Russia	male	1986	24.97976
Rwanda	male	1986	21.82631
Saint Kitts and Nevis	male	1986	25.7252
Saint Lucia	male	1986	23.06768
Saint Vincent and the Grenadines	male	1986	23.40612
Samoa	male	1986	26.80807
Sao Tome and Principe	male	1986	21.56152
Saudi Arabia	male	1986	25.63769
Senegal	male	1986	20.56741
Serbia	male	1986	25.82077
Seychelles	male	1986	22.7601
Sierra Leone	male	1986	21.6145
Singapore	male	1986	22.93952
Slovak Republic	male	1986	25.77931
Slovenia	male	1986	25.92372
Solomon Islands	male	1986	24.66985
Somalia	male	1986	21.1222
South Africa	male	1986	23.33707
Spain	male	1986	25.48971
Sri Lanka	male	1986	20.67478
Sudan	male	1986	20.8824
Suriname	male	1986	23.61061
Swaziland	male	1986	21.5929
Sweden	male	1986	24.94952
Switzerland	male	1986	25.29805
Syria	male	1986	24.93725
Taiwan	male	1986	22.87436
Tajikistan	male	1986	24.31117
Tanzania	male	1986	21.43652
Thailand	male	1986	20.84919
Timor-Leste	male	1986	20.02296
Togo	male	1986	20.97971
Tonga	male	1986	27.404419999999998
Trinidad and Tobago	male	1986	25.14045
Tunisia	male	1986	22.70853
Turkey	male	1986	24.10812
Turkmenistan	male	1986	24.53527
Uganda	male	1986	21.38591
Ukraine	male	1986	24.97105
United Arab Emirates	male	1986	25.70268
United Kingdom	male	1986	25.17483
United States	male	1986	26.1374
Uruguay	male	1986	24.59804
Uzbekistan	male	1986	24.72305
Vanuatu	male	1986	24.03171
Venezuela	male	1986	25.15587
Vietnam	male	1986	19.1974
West Bank and Gaza	male	1986	24.82984
Yemen, Rep.	male	1986	23.20933
Zambia	male	1986	19.82396
Zimbabwe	male	1986	21.54859
Afghanistan	male	1987	21.37679
Albania	male	1987	25.30217
Algeria	male	1987	22.84096
Andorra	male	1987	25.93414
Angola	male	1987	20.98025
Antigua and Barbuda	male	1987	23.93649
Argentina	male	1987	25.78529
Armenia	male	1987	24.13334
Australia	male	1987	25.50528
Austria	male	1987	25.14747
Azerbaijan	male	1987	24.75799
Bahamas	male	1987	25.03166
Bahrain	male	1987	24.74914
Bangladesh	male	1987	20.26401
Barbados	male	1987	24.77976
Belarus	male	1987	24.94083
Belgium	male	1987	25.32356
Belize	male	1987	24.95997
Benin	male	1987	21.07871
Bermuda	male	1987	25.94406
Bhutan	male	1987	21.75695
Bolivia	male	1987	23.20657
Bosnia and Herzegovina	male	1987	25.4444
Botswana	male	1987	19.89551
Brazil	male	1987	23.27956
British Virgin Islands	male	1987	24.13198
Brunei	male	1987	23.41929
Bulgaria	male	1987	25.66821
Burkina Faso	male	1987	20.25441
Burundi	male	1987	21.19978
Cambodia	male	1987	19.81391
Cameroon	male	1987	22.35705
Canada	male	1987	25.85306
Cape Verde	male	1987	21.19
Central African Rep.	male	1987	20.85032
Chad	male	1987	20.37757
Chile	male	1987	24.89825
China	male	1987	21.7639
Colombia	male	1987	22.73777
Comoros	male	1987	21.2455
Congo, Dem. Rep.	male	1987	20.68344
Congo, Rep.	male	1987	21.05228
Cook Islands	male	1987	27.86856
Costa Rica	male	1987	24.18361
Cote d'Ivoire	male	1987	21.43551
Croatia	male	1987	25.50221
Cuba	male	1987	23.34879
Cyprus	male	1987	25.7255
Czech Rep.	male	1987	26.62097
Denmark	male	1987	24.62859
Djibouti	male	1987	21.82127
Dominica	male	1987	22.82212
Dominican Rep.	male	1987	23.27431
Ecuador	male	1987	24.1085
Egypt	male	1987	24.9007
El Salvador	male	1987	24.16901
Equatorial Guinea	male	1987	21.18436
Eritrea	male	1987	20.15587
Estonia	male	1987	24.74468
Ethiopia	male	1987	19.58116
Fiji	male	1987	23.27566
Finland	male	1987	25.61171
France	male	1987	24.87929
French Polynesia	male	1987	26.79378
Gabon	male	1987	22.68952
Gambia	male	1987	20.15348
Georgia	male	1987	24.9333
Germany	male	1987	25.79212
Ghana	male	1987	21.16956
Greece	male	1987	25.01424
Greenland	male	1987	24.78147
Grenada	male	1987	23.62251
Guatemala	male	1987	23.64597
Guinea	male	1987	21.28652
Guinea-Bissau	male	1987	20.93714
Guyana	male	1987	22.75543
Haiti	male	1987	23.01336
Honduras	male	1987	23.53606
Hong Kong, China	male	1987	22.49845
Hungary	male	1987	25.75694
Iceland	male	1987	25.33542
India	male	1987	20.80062
Indonesia	male	1987	20.17621
Iran	male	1987	23.70826
Iraq	male	1987	25.55415
Ireland	male	1987	25.98481
Israel	male	1987	25.10475
Italy	male	1987	25.45918
Jamaica	male	1987	22.53213
Japan	male	1987	22.23754
Jordan	male	1987	25.52928
Kazakhstan	male	1987	24.89028
Kenya	male	1987	20.61483
Kiribati	male	1987	26.064
Korea, Dem. Rep.	male	1987	22.15829
Korea, Rep.	male	1987	22.292
Kuwait	male	1987	26.18917
Kyrgyzstan	male	1987	24.50398
Laos	male	1987	19.84167
Latvia	male	1987	25.23322
Lebanon	male	1987	24.69291
Lesotho	male	1987	20.64342
Liberia	male	1987	21.33355
Libya	male	1987	25.02871
Lithuania	male	1987	25.97981
Luxembourg	male	1987	25.38969
Macao, China	male	1987	23.39836
Macedonia, FYR	male	1987	25.56933
Madagascar	male	1987	20.83242
Malawi	male	1987	20.89811
Malaysia	male	1987	22.29582
Maldives	male	1987	21.03828
Mali	male	1987	20.42252
Malta	male	1987	25.97413
Marshall Islands	male	1987	25.81112
Mauritania	male	1987	21.16486
Mauritius	male	1987	22.73157
Mexico	male	1987	25.29718
Micronesia, Fed. Sts.	male	1987	25.34769
Moldova	male	1987	24.65955
Mongolia	male	1987	23.68385
Montenegro	male	1987	25.65933
Morocco	male	1987	23.76385
Mozambique	male	1987	20.50792
Myanmar	male	1987	19.95474
Namibia	male	1987	21.20287
Nauru	male	1987	29.75319
Nepal	male	1987	20.72783
Netherlands	male	1987	24.31371
Netherlands Antilles	male	1987	25.36058
New Zealand	male	1987	25.71278
Nicaragua	male	1987	24.39314
Niger	male	1987	20.66154
Nigeria	male	1987	21.16731
Norway	male	1987	25.05209
Oman	male	1987	23.79362
Pakistan	male	1987	21.61532
Palau	male	1987	26.38045
Panama	male	1987	24.13173
Papua New Guinea	male	1987	22.64344
Paraguay	male	1987	23.87321
Peru	male	1987	23.36432
Philippines	male	1987	21.60986
Poland	male	1987	25.28185
Portugal	male	1987	25.09686
Puerto Rico	male	1987	25.37373
Qatar	male	1987	25.51719
Romania	male	1987	24.82688
Russia	male	1987	24.96914
Rwanda	male	1987	21.83247
Saint Kitts and Nevis	male	1987	25.82189
Saint Lucia	male	1987	23.11783
Saint Vincent and the Grenadines	male	1987	23.47805
Samoa	male	1987	26.98565
Sao Tome and Principe	male	1987	21.60658
Saudi Arabia	male	1987	25.69672
Senegal	male	1987	20.61342
Serbia	male	1987	25.85356
Seychelles	male	1987	22.86179
Sierra Leone	male	1987	21.65417
Singapore	male	1987	22.9966
Slovak Republic	male	1987	25.81626
Slovenia	male	1987	25.95768
Solomon Islands	male	1987	24.77464
Somalia	male	1987	21.15619
South Africa	male	1987	23.37885
Spain	male	1987	25.53439
Sri Lanka	male	1987	20.70746
Sudan	male	1987	20.90864
Suriname	male	1987	23.64374
Swaziland	male	1987	21.63469
Sweden	male	1987	24.9971
Switzerland	male	1987	25.32245
Syria	male	1987	24.99488
